OCT	5	B-Chemical
(	9	O
three	9	O
times	5	O
per	9	O
week	9	O
)	9	O
;	9	O
the	5	O
other	5	O
half	5	O
were	9	O
given	5	O
vehicle	3	O
for	5	O
60	9	O
weeks	9	O
.	9	O

Thereafter	9	O
,	9	O
the	5	O
treatment	9	O
modalities	5	O
for	5	O
a	5	O
subset	9	O
of	5	O
animals	9	O
were	9	O
crossed	9	O
over	5	O
for	5	O
an	5	O
additional	9	O
eight	9	O
months	5	O
.	9	O

Biochemical	9	O
and	5	O
hormonal	9	O
indices	5	O
of	5	O
calcium	0	B-Chemical
and	5	O
bone	5	O
metabolism	9	O
were	9	O
measured	9	O
throughout	9	O
the	5	O
study	9	O
,	9	O
and	5	O
bone	5	O
biopsies	9	O
were	9	O
done	9	O
at	9	O
baseline	5	O
,	9	O
60	9	O
weeks	9	O
after	9	O
OCT	5	B-Chemical
or	5	O
vehicle	3	O
treatment	9	O
,	9	O
and	5	O
at	9	O
the	5	O
end	9	O
of	5	O
the	5	O
crossover	5	O
period	5	O
.	9	O

RESULTS	9	O
:	9	O
In	9	O
Nx	0	O
dogs	5	O
,	9	O
OCT	5	B-Chemical
significantly	9	O
decreased	9	O
serum	9	O
PTH	9	O
levels	3	O
soon	5	O
after	9	O
the	5	O
induction	3	O
of	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
.	9	O

In	9	O
long	5	O
-	7	O
standing	5	O
secondary	9	B-Disease
hyperparathyroidism	5	I-Disease
,	9	O
OCT	5	B-Chemical
(	9	O
0	7	O
.	9	O
03	7	O
microg	0	O
/	9	O
kg	0	O
)	9	O
stabilized	9	O
serum	9	O
PTH	9	O
levels	3	O
during	5	O
the	5	O
first	9	O
months	5	O
.	9	O

Serum	9	O
PTH	9	O
levels	3	O
rose	9	O
thereafter	9	O
,	9	O
but	9	O
the	5	O
rise	9	O
was	9	O
less	5	O
pronounced	9	O
compared	9	O
with	5	O
baseline	5	O
than	5	O
the	5	O
rise	9	O
seen	9	O
in	5	O
Nx	0	O
control	9	O
.	9	O

These	5	O
effects	9	O
were	9	O
accompanied	9	O
by	9	O
episodes	5	O
of	5	O
hypercalcemia	5	B-Disease
and	5	O
hyperphosphatemia	5	B-Disease
.	9	O

In	9	O
animals	9	O
with	5	O
normal	9	O
renal	9	O
function	9	O
,	9	O
OCT	5	B-Chemical
induced	3	O
a	5	O
transient	9	O
decrease	9	O
in	5	O
serum	9	O
PTH	9	O
levels	3	O
at	9	O
a	5	O
dose	9	O
of	5	O
0	7	O
.	9	O
1	9	O
microg	0	O
/	9	O
kg	0	O
,	9	O
which	5	O
was	9	O
not	5	O
sustained	5	O
with	5	O
lowering	9	O
of	5	O
the	5	O
doses	0	O
.	9	O

In	9	O
Nx	0	O
dogs	5	O
,	9	O
OCT	5	B-Chemical
reversed	9	O
abnormal	9	O
bone	5	O
formation	9	O
,	9	O
such	5	O
as	5	O
woven	5	B-Disease
osteoid	5	I-Disease
and	5	O
fibrosis	9	B-Disease
,	9	O
but	9	O
did	9	O
not	5	O
significantly	9	O
alter	9	O
the	5	O
level	9	O
of	5	O
bone	5	O
turnover	9	O
.	9	O

In	9	O
addition	9	O
,	9	O
OCT	5	B-Chemical
improved	5	O
mineralization	9	O
lag	5	O
time	5	O
,	9	O
(	9	O
that	5	O
is	5	O
,	9	O
the	5	O
rate	9	O
at	9	O
which	5	O
osteoid	5	O
mineralizes	0	O
)	9	O
in	5	O
both	9	O
Nx	0	O
and	5	O
Sham	9	O
dogs	5	O
.	9	O

CONCLUSIONS	5	O
:	9	O
These	5	O
results	9	O
indicate	9	O
that	5	O
even	5	O
though	9	O
OCT	5	B-Chemical
does	9	O
not	5	O
completely	9	O
prevent	5	O
the	5	O
occurrence	5	O
of	5	O
hypercalcemia	5	B-Disease
in	5	O
experimental	5	O
dogs	5	O
with	5	O
renal	9	B-Disease
insufficiency	9	I-Disease
,	9	O
it	5	O
may	5	O
be	5	O
of	5	O
use	5	O
in	5	O
the	5	O
management	5	O
of	5	O
secondary	9	B-Disease
hyperparathyroidism	5	I-Disease
because	5	O
it	5	O
does	9	O
not	5	O
induce	3	O
low	9	B-Disease
bone	5	I-Disease
turnover	9	I-Disease
and	5	O
,	9	O
therefore	5	O
,	9	O
does	9	O
not	5	O
increase	9	O
the	5	O
risk	5	O
of	5	O
adynamic	5	B-Disease
bone	5	I-Disease
disease	5	I-Disease
.	9	O

Hypotension	7	B-Disease
,	9	O
bradycardia	5	B-Disease
,	9	O
and	5	O
asystole	5	B-Disease
after	9	O
high	9	O
-	7	O
dose	9	O
intravenous	0	O
methylprednisolone	0	B-Chemical
in	5	O
a	5	O
monitored	9	O
patient	5	O
.	9	O

We	9	O
report	5	O
a	5	O
case	5	O
of	5	O
hypotension	5	B-Disease
,	9	O
bradycardia	5	B-Disease
,	9	O
and	5	O
asystole	5	B-Disease
after	9	O
intravenous	0	O
administration	9	O
of	5	O
high	9	O
-	7	O
dose	9	O
methylprednisolone	0	B-Chemical
in	5	O
a	5	O
73	7	O
-	7	O
year	5	O
-	7	O
old	5	O
patient	5	O
who	5	O
underwent	5	O
electrocardiographic	5	O
(	9	O
ECG	5	O
)	9	O
monitoring	5	O
throughout	9	O
the	5	O
episode	5	O
.	9	O

There	5	O
was	9	O
a	5	O
history	5	O
of	5	O
ischemic	9	B-Disease
cardiac	5	B-Disease
disease	5	I-Disease
9	7	O
years	5	O
earlier	9	O
.	9	O

The	5	O
patient	5	O
was	9	O
admitted	5	O
with	5	O
a	5	O
pulmonary	5	B-Disease
-	7	I-Disease
renal	9	I-Disease
syndrome	5	I-Disease
with	5	O
hemoptysis	5	B-Disease
,	9	O
rapidly	9	O
progressive	5	O
renal	9	B-Disease
failure	5	I-Disease
,	9	O
and	5	O
hypoxemia	5	B-Disease
that	5	O
required	9	O
mechanical	5	O
ventilation	5	O
in	5	O
the	5	O
intensive	5	O
care	5	O
unit	5	O
.	9	O

After	9	O
receiving	9	O
advanced	5	O
cardiopulmonary	5	O
resuscitation	5	O
,	9	O
the	5	O
patient	5	O
recovered	9	O
cardiac	5	O
rhythm	5	O
.	9	O

The	5	O
ECG	5	O
showed	9	O
a	5	O
junctional	9	O
rhythm	5	O
without	9	O
ventricular	5	B-Disease
arrhythmia	5	I-Disease
.	9	O

This	5	O
study	9	O
reviews	5	O
the	5	O
current	5	O
proposed	5	O
mechanisms	9	O
of	5	O
sudden	5	B-Disease
death	9	I-Disease
after	9	O
a	5	O
high	9	O
dose	9	O
of	5	O
intravenous	0	O
methylprednisolone	0	B-Chemical
(	9	O
IVMP	5	B-Chemical
)	9	O
.	9	O

These	5	O
mechanisms	9	O
are	5	O
not	5	O
well	9	O
understood	5	O
because	5	O
,	9	O
in	5	O
most	9	O
cases	5	O
,	9	O
the	5	O
patients	5	O
were	9	O
not	5	O
monitored	9	O
at	9	O
the	5	O
moment	5	O
of	5	O
the	5	O
event	5	O
.	9	O

Rapid	9	O
infusion	0	O
and	5	O
underlying	5	O
cardiac	5	B-Disease
disease	5	I-Disease
were	9	O
important	9	O
risk	5	O
factors	9	O
in	5	O
the	5	O
case	5	O
reported	9	O
here	5	O
,	9	O
and	5	O
the	5	O
authors	5	O
discount	5	O
ventricular	5	B-Disease
arrhythmia	5	I-Disease
as	5	O
the	5	O
main	5	O
mechanism	9	O
.	9	O

Worsening	5	O
of	5	O
levodopa	5	B-Chemical
-	7	O
induced	3	O
dyskinesias	5	B-Disease
by	9	O
motor	5	O
and	5	O
mental	5	O
tasks	5	O
.	9	O

Ten	9	O
patients	5	O
who	5	O
had	9	O
Parkinson	5	B-Disease
'	9	I-Disease
s	9	I-Disease
disease	5	I-Disease
with	5	O
disabling	5	O
dyskinesia	5	B-Disease
were	9	O
included	5	O
in	5	O
this	5	O
study	9	O
to	5	O
evaluate	9	O
the	5	O
role	9	O
of	5	O
mental	5	O
(	9	O
mental	5	O
calculation	5	O
)	9	O
and	5	O
motor	5	O
(	9	O
flexion	5	O
/	9	O
extension	9	O
of	5	O
right	5	O
fingers	5	O
,	9	O
flexion	5	O
/	9	O
extension	9	O
of	5	O
left	5	O
fingers	5	O
,	9	O
flexion	5	O
/	9	O
extension	9	O
of	5	O
the	5	O
neck	5	O
,	9	O
speaking	5	O
aloud	5	O
)	9	O
tasks	5	O
on	5	O
the	5	O
worsening	5	O
of	5	O
peak	9	O
-	7	O
dose	9	O
dyskinesia	5	B-Disease
following	9	O
administration	9	O
of	5	O
an	5	O
effective	5	O
single	9	O
dose	9	O
of	5	O
apomorphine	0	B-Chemical
.	9	O

Compared	9	O
with	5	O
the	5	O
score	5	O
at	9	O
rest	5	O
(	9	O
1	9	O
.	9	O
3	9	O
+	9	O
/	9	O
-	7	O
0	7	O
.	9	O
3	9	O
)	9	O
,	9	O
a	5	O
significant	9	O
aggravation	5	O
of	5	O
the	5	O
dyskinesia	5	B-Disease
score	5	O
was	9	O
observed	9	O
during	5	O
speaking	5	O
aloud	5	O
(	9	O
5	9	O
.	9	O
2	9	O
+	9	O
/	9	O
-	7	O
1	9	O
.	9	O
1	9	O
,	9	O
p	7	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
,	9	O
movements	5	O
of	5	O
right	5	O
(	9	O
4	9	O
.	9	O
5	9	O
+	9	O
/	9	O
-	7	O
1	9	O
.	9	O
0	7	O
,	9	O
p	7	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
and	5	O
left	5	O
(	9	O
3	9	O
.	9	O
7	9	O
+	9	O
/	9	O
-	7	O
0	7	O
.	9	O
8	9	O
,	9	O
p	7	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
fingers	5	O
,	9	O
movements	5	O
of	5	O
the	5	O
neck	5	O
(	9	O
5	9	O
.	9	O
1	9	O
+	9	O
/	9	O
-	7	O
1	9	O
.	9	O
0	7	O
,	9	O
p	7	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
,	9	O
and	5	O
mental	5	O
calculation	5	O
(	9	O
3	9	O
.	9	O
1	9	O
+	9	O
/	9	O
-	7	O
1	9	O
.	9	O
0	7	O
,	9	O
p	7	O
<	0	O
0	7	O
.	9	O
05	7	O
)	9	O
.	9	O

These	5	O
results	9	O
suggest	9	O
that	5	O
activation	3	O
tasks	5	O
such	5	O
as	5	O
"	5	O
speaking	5	O
aloud	5	O
"	5	O
could	9	O
be	5	O
used	5	O
for	5	O
objective	5	O
assessment	5	O
of	5	O
dyskinesia	5	B-Disease
severity	5	O
.	9	O

Urine	9	O
N	9	O
-	7	O
acetyl	0	O
-	7	O
beta	9	O
-	7	O
D	9	O
-	7	O
glucosaminidase	0	O
-	7	O
-	7	O
a	5	O
marker	3	O
of	5	O
tubular	9	O
damage	9	O
?	5	O

BACKGROUND	2	O
:	9	O
Although	9	O
an	5	O
indicator	9	O
of	5	O
renal	9	B-Disease
tubular	9	I-Disease
dysfunction	9	I-Disease
,	9	O
an	5	O
increased	9	O
urinary	9	O
N	9	O
-	7	O
acetyl	0	O
-	7	O
beta	9	O
-	7	O
D	9	O
-	7	O
glucosaminidase	0	O
(	9	O
NAG	0	O
)	9	O
activity	9	O
might	9	O
reflect	5	O
increased	9	O
lysosomal	3	O
activity	9	O
in	5	O
renal	9	O
tubular	9	O
cells	3	O
.	9	O

METHODS	2	O
:	9	O
Puromycin	0	B-Chemical
aminonucleoside	0	I-Chemical
(	9	O
PAN	0	B-Chemical
)	9	O
was	9	O
administered	9	O
to	5	O
Sprague	9	O
Dawley	0	O
rats	9	O
to	5	O
induce	3	O
proteinuria	9	B-Disease
.	9	O

Total	7	O
protein	1	O
,	9	O
albumin	0	O
,	9	O
NAG	0	O
activity	9	O
and	5	O
protein	1	O
electrophoretic	0	O
pattern	9	O
were	9	O
assessed	9	O
in	5	O
daily	5	O
urine	9	O
samples	9	O
for	5	O
33	7	O
days	9	O
.	9	O

The	5	O
morphological	9	O
appearance	9	O
of	5	O
the	5	O
kidneys	9	O
was	9	O
examined	9	O
on	5	O
days	9	O
three	9	O
,	9	O
four	9	O
,	9	O
six	9	O
,	9	O
eight	9	O
and	5	O
thirty	5	O
three	9	O
and	5	O
the	5	O
NAG	0	O
isoenzyme	9	O
patterns	5	O
on	5	O
days	9	O
zero	5	O
,	9	O
four	9	O
,	9	O
eight	9	O
and	5	O
thirty	5	O
three	9	O
.	9	O

RESULTS	9	O
:	9	O
Following	9	O
intravenous	0	O
PAN	0	B-Chemical
urine	9	O
volume	9	O
and	5	O
urine	9	O
NAG	0	O
activity	9	O
increased	9	O
significantly	9	O
by	9	O
day	9	O
two	5	O
,	9	O
but	9	O
returned	5	O
to	5	O
normal	9	O
by	9	O
day	9	O
four	9	O
.	9	O

After	9	O
day	9	O
four	9	O
all	5	O
treated	3	O
animals	9	O
exhibited	9	O
a	5	O
marked	9	O
rise	9	O
in	5	O
urine	9	O
albumin	0	O
,	9	O
total	9	O
protein	1	O
excretion	0	O
and	5	O
NAG	0	O
activity	9	O
.	9	O

Electrophoresis	0	O
showed	9	O
a	5	O
generalised	5	O
increase	9	O
in	5	O
middle	9	O
and	5	O
high	9	O
molecular	9	O
weight	9	O
urine	9	O
proteins	1	O
from	9	O
day	9	O
four	9	O
onwards	9	O
.	9	O

Protein	9	O
droplets	0	O
first	9	O
appeared	9	O
prominent	9	O
in	5	O
tubular	9	O
cells	3	O
on	5	O
day	9	O
four	9	O
.	9	O

Peak	9	O
urine	9	O
NAG	0	O
activity	9	O
and	5	O
a	5	O
change	9	O
in	5	O
NAG	0	O
isoenzyme	9	O
pattern	9	O
coincided	9	O
with	5	O
both	9	O
the	5	O
peak	9	O
proteinuria	9	B-Disease
and	5	O
the	5	O
reduction	9	O
in	5	O
intracellular	3	O
protein	1	O
and	5	O
NAG	0	O
droplets	0	O
(	9	O
day	9	O
six	9	O
onwards	9	O
)	9	O
.	9	O

CONCLUSIONS	5	O
:	9	O
This	5	O
animal	5	O
model	5	O
demonstrates	9	O
that	5	O
an	5	O
increase	9	O
in	5	O
lysosomal	3	O
turnover	9	O
and	5	O
hence	5	O
urine	9	O
NAG	0	O
activity	9	O
,	9	O
occurs	9	O
when	5	O
increased	9	O
protein	1	O
is	5	O
presented	5	O
to	5	O
the	5	O
tubular	9	O
cells	3	O
.	9	O

Urine	9	O
NAG	0	O
activity	9	O
is	5	O
thus	9	O
a	5	O
measure	5	O
of	5	O
altered	9	O
function	9	O
in	5	O
the	5	O
renal	9	O
tubules	9	O
and	5	O
not	5	O
simply	5	O
an	5	O
indicator	9	O
of	5	O
damage	9	O
.	9	O

Cauda	7	B-Disease
equina	4	I-Disease
syndrome	5	I-Disease
after	9	O
spinal	5	O
anaesthesia	5	O
with	5	O
hyperbaric	5	O
5	9	O
%	9	O
lignocaine	0	B-Chemical
:	9	O
a	5	O
review	5	O
of	5	O
six	9	O
cases	5	O
of	5	O
cauda	9	B-Disease
equina	4	I-Disease
syndrome	5	I-Disease
reported	9	O
to	5	O
the	5	O
Swedish	5	O
Pharmaceutical	2	O
Insurance	5	O
1993	2	O
-	7	O
1997	2	O
.	9	O

Six	9	O
cases	5	O
of	5	O
cauda	9	B-Disease
equina	4	I-Disease
syndrome	5	I-Disease
with	5	O
varying	5	O
severity	5	O
were	9	O
reported	9	O
to	5	O
the	5	O
Swedish	5	O
Pharmaceutical	2	O
Insurance	5	O
during	5	O
the	5	O
period	5	O
1993	2	O
-	7	O
1997	2	O
.	9	O

All	9	O
were	9	O
associated	9	O
with	5	O
spinal	5	O
anaesthesia	5	O
using	9	O
hyperbaric	5	O
5	9	O
%	9	O
lignocaine	0	B-Chemical
.	9	O

Five	9	O
cases	5	O
had	9	O
single	9	O
-	7	O
shot	5	O
spinal	5	O
anaesthesia	5	O
and	5	O
one	5	O
had	9	O
a	5	O
repeat	9	O
spinal	5	O
anaesthetic	5	O
due	5	O
to	5	O
inadequate	5	O
block	9	O
.	9	O

The	5	O
dose	9	O
of	5	O
hyperbaric	5	O
5	9	O
%	9	O
lignocaine	0	B-Chemical
administered	9	O
ranged	9	O
from	9	O
60	9	O
to	5	O
120	9	O
mg	0	O
.	9	O

Three	9	O
of	5	O
the	5	O
cases	5	O
were	9	O
most	9	O
likely	5	O
caused	9	O
by	9	O
direct	9	O
neurotoxicity	9	B-Disease
of	5	O
hyperbaric	5	O
5	9	O
%	9	O
lignocaine	0	B-Chemical
.	9	O

In	9	O
the	5	O
other	5	O
3	9	O
cases	5	O
,	9	O
direct	9	O
neurotoxicity	9	B-Disease
was	9	O
also	9	O
probable	9	O
,	9	O
but	9	O
unfortunately	5	O
radiological	5	O
investigations	9	O
were	9	O
not	5	O
done	9	O
to	5	O
definitely	5	O
exclude	9	O
a	5	O
compressive	5	O
aetiology	5	O
.	9	O

All	9	O
cases	5	O
sustained	5	O
permanent	5	O
neurological	5	B-Disease
deficits	5	I-Disease
.	9	O

We	9	O
recommend	5	O
that	5	O
hyperbaric	5	O
lignocaine	0	B-Chemical
should	5	O
be	5	O
administered	9	O
in	5	O
concentrations	0	O
not	5	O
greater	5	O
than	5	O
2	9	O
%	9	O
and	5	O
at	9	O
a	5	O
total	9	O
dose	9	O
preferably	5	O
not	5	O
exceeding	9	O
60	9	O
mg	0	O
.	9	O

Systemic	9	O
toxicity	9	B-Disease
following	9	O
administration	9	O
of	5	O
sirolimus	0	B-Chemical
(	9	O
formerly	4	O
rapamycin	3	B-Chemical
)	9	O
for	5	O
psoriasis	9	B-Disease
:	9	O
association	9	O
of	5	O
capillary	0	B-Disease
leak	5	I-Disease
syndrome	5	I-Disease
with	5	O
apoptosis	3	O
of	5	O
lesional	3	O
lymphocytes	3	O
.	9	O

BACKGROUND	2	O
:	9	O
Sirolimus	0	B-Chemical
(	9	O
formerly	4	O
rapamycin	3	B-Chemical
)	9	O
is	5	O
an	5	O
immunosuppressive	9	O
agent	9	O
that	5	O
interferes	9	O
with	5	O
T	3	O
-	7	O
cell	3	O
activation	3	O
.	9	O

After	9	O
2	9	O
individuals	5	O
with	5	O
psoriasis	9	B-Disease
developed	5	O
a	5	O
capillary	0	B-Disease
leak	5	I-Disease
syndrome	5	I-Disease
following	9	O
treatment	9	O
with	5	O
oral	9	O
sirolimus	0	B-Chemical
lesional	3	O
skin	5	O
cells	3	O
and	5	O
activated	3	O
peripheral	9	O
blood	9	O
cells	3	O
were	9	O
analyzed	9	O
for	5	O
induction	3	O
of	5	O
apoptosis	3	O
.	9	O

OBSERVATIONS	2	O
:	9	O
A	9	O
keratome	5	O
skin	5	O
specimen	9	O
from	9	O
1	9	O
patient	5	O
with	5	O
sirolimus	0	B-Chemical
-	7	O
induced	3	O
capillary	0	B-Disease
leak	5	I-Disease
syndrome	5	I-Disease
had	9	O
a	5	O
2	9	O
.	9	O
3	9	O
-	7	O
fold	9	O
increase	9	O
in	5	O
percentage	9	O
of	5	O
apoptotic	3	O
cells	3	O
(	9	O
to	5	O
48	9	O
%	9	O
)	9	O
compared	9	O
with	5	O
an	5	O
unaffected	9	O
sirolimus	0	B-Chemical
-	7	O
treated	3	O
patient	5	O
with	5	O
psoriasis	9	B-Disease
(	9	O
21	7	O
%	9	O
)	9	O
.	9	O

Activated	3	O
peripheral	9	O
blood	9	O
T	3	O
cells	3	O
from	9	O
patients	5	O
with	5	O
psoriasis	9	B-Disease
tended	5	O
to	5	O
exhibit	9	O
greater	5	O
spontaneous	5	O
or	5	O
dexamethasone	0	B-Chemical
-	7	O
induced	3	O
apoptosis	3	O
than	5	O
did	9	O
normal	9	O
T	3	O
cells	3	O
,	9	O
particularly	5	O
in	5	O
the	5	O
presence	9	O
of	5	O
sirolimus	0	B-Chemical
.	9	O

CONCLUSIONS	5	O
:	9	O
Severe	9	O
adverse	5	O
effects	9	O
of	5	O
sirolimus	0	B-Chemical
include	5	O
fever	5	B-Disease
,	9	O
anemia	9	B-Disease
,	9	O
and	5	O
capillary	0	B-Disease
leak	5	I-Disease
syndrome	5	I-Disease
.	9	O

These	5	O
symptoms	5	O
may	5	O
be	5	O
the	5	O
result	9	O
of	5	O
drug	5	O
-	7	O
induced	3	O
apoptosis	3	O
of	5	O
lesional	3	O
leukocytes	3	O
,	9	O
especially	5	O
activated	3	O
T	3	O
lymphocytes	3	O
,	9	O
and	5	O
possibly	9	O
release	9	O
of	5	O
inflammatory	3	O
mediators	9	O
.	9	O

Because	9	O
patients	5	O
with	5	O
severe	5	O
psoriasis	9	B-Disease
may	5	O
develop	5	O
capillary	0	B-Disease
leak	5	I-Disease
from	9	O
various	9	O
systemic	9	O
therapies	5	O
,	9	O
clinical	5	O
monitoring	5	O
is	5	O
advisable	5	O
for	5	O
patients	5	O
with	5	O
inflammatory	3	B-Disease
diseases	5	I-Disease
who	5	O
are	5	O
treated	3	O
with	5	O
immune	3	O
modulators	9	O
.	9	O

Effect	0	O
of	5	O
lithium	0	B-Chemical
maintenance	9	O
therapy	5	O
on	5	O
thyroid	9	O
and	5	O
parathyroid	9	O
function	9	O
.	9	O

OBJECTIVES	2	O
:	9	O
To	9	O
assess	5	O
changes	9	O
induced	3	O
by	9	O
lithium	0	B-Chemical
maintenance	9	O
therapy	5	O
on	5	O
the	5	O
incidence	5	O
of	5	O
thyroid	9	O
,	9	O
parathyroid	9	O
and	5	O
ion	0	O
alterations	9	O
.	9	O

These	5	O
were	9	O
evaluated	9	O
with	5	O
respect	9	O
to	5	O
the	5	O
duration	5	O
of	5	O
lithium	0	B-Chemical
therapy	5	O
,	9	O
age	5	O
,	9	O
sex	5	O
,	9	O
and	5	O
family	9	O
history	5	O
(	9	O
whether	9	O
or	5	O
not	5	O
the	5	O
patient	5	O
had	9	O
a	5	O
first	9	O
-	7	O
degree	5	O
relative	9	O
with	5	O
thyroid	9	B-Disease
disease	5	I-Disease
)	9	O
.	9	O

DESIGN	2	O
:	9	O
Prospective	5	O
study	9	O
.	9	O

SETTING	2	O
:	9	O
Affective	5	O
Disorders	2	O
Clinic	2	O
at	9	O
St	2	O
.	9	O

Mary	6	O
'	9	O
s	9	O
Hospital	2	O
,	9	O
Montreal	2	O
.	9	O

PATIENTS	2	O
:	9	O
One	5	O
hundred	5	O
and	5	O
one	5	O
patients	5	O
(	9	O
28	7	O
men	5	O
and	5	O
73	7	O
women	5	O
)	9	O
with	5	O
bipolar	5	B-Disease
disorder	5	I-Disease
receiving	9	O
lithium	0	B-Chemical
maintenance	9	O
therapy	5	O
ranging	9	O
from	9	O
1	9	O
year	5	O
'	9	O
s	9	O
to	5	O
32	7	O
years	5	O
'	9	O
duration	5	O
.	9	O

The	5	O
control	9	O
group	9	O
consisted	5	O
of	5	O
82	7	O
patients	5	O
with	5	O
no	9	O
psychiatric	5	B-Disease
or	5	O
endocrinological	5	O
diagnoses	5	O
from	9	O
the	5	O
hospital	5	O
'	9	O
s	9	O
out	9	O
-	7	O
patient	5	O
clinics	5	O
.	9	O

OUTCOME	2	O
MEASURES	2	O
:	9	O
Laboratory	2	O
analyses	9	O
of	5	O
calcium	0	B-Chemical
,	9	O
magnesium	0	B-Chemical
and	5	O
thyroid	9	O
-	7	O
stimulating	9	O
hormone	9	O
levels	3	O
performed	9	O
before	9	O
beginning	5	O
lithium	0	B-Chemical
therapy	5	O
and	5	O
at	9	O
biannual	5	O
follow	5	O
-	7	O
up	5	O
.	9	O

RESULTS	9	O
:	9	O
Hypothyroidism	7	B-Disease
developed	5	O
in	5	O
40	9	O
patients	5	O
,	9	O
excluding	9	O
8	9	O
patients	5	O
who	5	O
were	9	O
hypothyroid	9	B-Disease
at	9	O
baseline	5	O
.	9	O

All	9	O
patients	5	O
having	5	O
first	9	O
-	7	O
degree	5	O
relatives	5	O
affected	9	O
by	9	O
thyroid	9	B-Disease
illness	5	I-Disease
had	9	O
accelerated	9	O
onset	5	O
of	5	O
hypothyroidism	5	B-Disease
(	9	O
3	9	O
.	9	O
7	9	O
years	5	O
after	9	O
onset	5	O
of	5	O
lithium	0	B-Chemical
therapy	5	O
)	9	O
compared	9	O
with	5	O
patients	5	O
without	9	O
a	5	O
family	9	O
history	5	O
(	9	O
8	9	O
.	9	O
6	9	O
years	5	O
after	9	O
onset	5	O
of	5	O
lithium	0	B-Chemical
therapy	5	O
)	9	O
.	9	O

Women	5	O
over	5	O
60	9	O
years	5	O
of	5	O
age	5	O
were	9	O
more	5	O
often	5	O
affected	9	O
by	9	O
hypothyroidism	5	B-Disease
than	5	O
women	5	O
under	9	O
60	9	O
years	5	O
of	5	O
age	5	O
(	9	O
34	7	O
.	9	O
6	9	O
%	9	O
versus	9	O
31	7	O
.	9	O
9	7	O
%	9	O
)	9	O
.	9	O

Magnesium	0	B-Chemical
levels	3	O
in	5	O
patients	5	O
on	5	O
lithium	0	B-Chemical
treatment	9	O
were	9	O
unchanged	9	O
from	9	O
baseline	5	O
levels	3	O
.	9	O

After	9	O
lithium	0	B-Chemical
treatment	9	O
,	9	O
calcium	0	B-Chemical
levels	3	O
were	9	O
higher	9	O
than	5	O
either	9	O
baseline	5	O
levels	3	O
or	5	O
control	9	O
levels	3	O
.	9	O

Thus	9	O
,	9	O
lithium	0	B-Chemical
treatment	9	O
counteracted	9	O
